genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SRS4625245.bin.r.12.fa,324_1,0.010000000000000009,average,ANImf,324
SRS4625250.bin.r.11.fa,324_1,0.010000000000000009,average,ANImf,324
ERS3774422.bin.r.6.fa,324_2,0.010000000000000009,average,ANImf,324
GCA_015058205.1_ASM1505820v1_genomic.fna,325_0,0.010000000000000009,average,ANImf,325
GCA_017431785.1_ASM1743178v1_genomic.fna,326_0,0.010000000000000009,average,ANImf,326
GCA_902763505.1_Rumen_uncultured_genome_RUG10876_genomic.fna,327_0,0.010000000000000009,average,ANImf,327
GCA_017404365.1_ASM1740436v1_genomic.fna,328_0,0.010000000000000009,average,ANImf,328
GCA_902787725.1_Rumen_uncultured_genome_RUG13296_genomic.fna,329_0,0.010000000000000009,average,ANImf,329
GCA_024689085.1_ASM2468908v1_genomic.fna,330_0,0.010000000000000009,average,ANImf,330
GCA_002310095.1_ASM231009v1_genomic.fna,331_0,0.010000000000000009,average,ANImf,331
GCA_015058145.1_ASM1505814v1_genomic.fna,332_0,0.010000000000000009,average,ANImf,332
GCA_902786815.1_Rumen_uncultured_genome_RUG13204_genomic.fna,333_0,0.010000000000000009,average,ANImf,333
GCA_902772685.1_Rumen_uncultured_genome_RUG11791_genomic.fna,334_0,0.010000000000000009,average,ANImf,334
GCA_017432345.1_ASM1743234v1_genomic.fna,335_0,0.010000000000000009,average,ANImf,335
GCA_017438285.1_ASM1743828v1_genomic.fna,336_0,0.010000000000000009,average,ANImf,336
GCA_902795135.1_Rumen_uncultured_genome_RUG14038_genomic.fna,337_0,0.010000000000000009,average,ANImf,337
GCA_022773945.1_ASM2277394v1_genomic.fna,338_0,0.010000000000000009,average,ANImf,338
GCA_017445315.1_ASM1744531v1_genomic.fna,339_0,0.010000000000000009,average,ANImf,339
GCA_902776725.1_Rumen_uncultured_genome_RUG12197_genomic.fna,340_0,0.010000000000000009,average,ANImf,340
GCA_017612585.1_ASM1761258v1_genomic.fna,341_0,0.010000000000000009,average,ANImf,341
GCA_017941085.1_ASM1794108v1_genomic.fna,342_0,0.010000000000000009,average,ANImf,342
GCA_934246895.1_ERR7738237_bin.65_genomic.fna,343_1,0.010000000000000009,average,ANImf,343
GCA_934247485.1_ERR7738187_bin.55_genomic.fna,343_1,0.010000000000000009,average,ANImf,343
GCA_934278925.1_ERR7746061_bin.374_genomic.fna,343_1,0.010000000000000009,average,ANImf,343
GCA_934256585.1_ERR7745854_bin.288_genomic.fna,344_1,0.010000000000000009,average,ANImf,344
GCA_934277685.1_ERR7738238_bin.41_genomic.fna,344_2,0.010000000000000009,average,ANImf,344
GCA_934234035.1_ERR7746048_bin.146_genomic.fna,344_3,0.010000000000000009,average,ANImf,344
GCA_016775335.1_ASM1677533v1_genomic.fna,344_4,0.010000000000000009,average,ANImf,344
GCA_021640385.1_ASM2164038v1_genomic.fna,344_5,0.010000000000000009,average,ANImf,344
GCA_934246525.1_ERR7738657_bin.323_genomic.fna,345_1,0.010000000000000009,average,ANImf,345
GCA_934281655.1_ERR7738250_bin.30_genomic.fna,345_2,0.010000000000000009,average,ANImf,345
GCA_004554935.1_ASM455493v1_genomic.fna,345_3,0.010000000000000009,average,ANImf,345
GCA_022774615.1_ASM2277461v1_genomic.fna,345_3,0.010000000000000009,average,ANImf,345
GCA_945827555.1_SRR5240748_bin.7_metaWRAP_v1.3_MAG_genomic.fna,345_3,0.010000000000000009,average,ANImf,345
GCA_945868285.1_ERR1855546_bin.3_metaWRAP_v1.3_MAG_genomic.fna,345_3,0.010000000000000009,average,ANImf,345
GCF_009695905.1_ASM969590v1_genomic.fna,345_3,0.010000000000000009,average,ANImf,345
GCA_002299625.1_ASM229962v1_genomic.fna,345_4,0.010000000000000009,average,ANImf,345
GCA_023453965.1_ASM2345396v1_genomic.fna,345_5,0.010000000000000009,average,ANImf,345
GCA_900538685.1_UMGS46_genomic.fna,345_6,0.010000000000000009,average,ANImf,345
GCA_905208805.1_ERR1600558-mag-bin.1_genomic.fna,345_7,0.010000000000000009,average,ANImf,345
GCA_934276925.1_ERR7738529_bin.107_genomic.fna,345_8,0.010000000000000009,average,ANImf,345
GCA_016939055.1_ASM1693905v1_genomic.fna,345_9,0.010000000000000009,average,ANImf,345
CMC012.B.bin.r.78.fa,346_1,0.010000000000000009,average,ANImf,346
CMC027.B.bin.r.17.fa,346_2,0.010000000000000009,average,ANImf,346
CMC018.B.bin.r.61.fa,346_3,0.010000000000000009,average,ANImf,346
GCA_000242675.1_Euba_infi_F0142_V1_genomic.fna,346_4,0.010000000000000009,average,ANImf,346
SEQF1695.1.fna,346_4,0.010000000000000009,average,ANImf,346
CMC021.B.bin.r.69.fa,346_5,0.010000000000000009,average,ANImf,346
CMC034.B.bin.r.80.fa,346_6,0.010000000000000009,average,ANImf,346
CMC045.B.bin.r.74.fa,346_7,0.010000000000000009,average,ANImf,346
GCA_900450455.1_52683_A04_genomic.fna,346_8,0.010000000000000009,average,ANImf,346
CMC016.B.bin.r.60.fa,346_9,0.010000000000000009,average,ANImf,346
ERS12516970.bin.r.36.fa,346_10,0.010000000000000009,average,ANImf,346
GCA_019416205.1_ASM1941620v1_genomic.fna,346_11,0.010000000000000009,average,ANImf,346
HMP_2012__SRS022719__bin.13.fa,347_1,0.010000000000000009,average,ANImf,347
HMP_2012__SRS044662__bin.20.fa,347_1,0.010000000000000009,average,ANImf,347
HMP_2012__SRS014470__bin.37.fa,348_1,0.010000000000000009,average,ANImf,348
HMP_2012__SRS016002__bin.76.fa,348_2,0.010000000000000009,average,ANImf,348
HMP_2012__SRS015941__bin.32.fa,348_3,0.010000000000000009,average,ANImf,348
HMP_2012__SRS015209__bin.9.fa,348_4,0.010000000000000009,average,ANImf,348
HMP_2012__SRS075404__bin.47.fa,348_5,0.010000000000000009,average,ANImf,348
HMP_2012__SRS024015__bin.25.fa,348_6,0.010000000000000009,average,ANImf,348
HMP_2012__SRS053603__bin.52.fa,348_7,0.010000000000000009,average,ANImf,348
HMP_2012__SRS016569__bin.8.fa,348_8,0.010000000000000009,average,ANImf,348
HMP_2012__SRS014573__bin.58.fa,349_1,0.010000000000000009,average,ANImf,349
HMP_2012__SRS063193__bin.52.fa,349_1,0.010000000000000009,average,ANImf,349
GCA_015255735.1_ASM1525573v1_genomic.fna,349_2,0.010000000000000009,average,ANImf,349
MGYG000299276.fna,349_2,0.010000000000000009,average,ANImf,349
HMP_2012__SRS014271__bin.67.fa,349_3,0.010000000000000009,average,ANImf,349
HMP_2012__SRS047219__bin.41.fa,349_3,0.010000000000000009,average,ANImf,349
HMP_2012__SRS062544__bin.21.fa,349_3,0.010000000000000009,average,ANImf,349
GCA_015255625.1_ASM1525562v1_genomic.fna,349_4,0.010000000000000009,average,ANImf,349
MGYG000298544.fna,349_4,0.010000000000000009,average,ANImf,349
GCA_015255785.1_ASM1525578v1_genomic.fna,349_5,0.010000000000000009,average,ANImf,349
MGYG000298337.fna,349_5,0.010000000000000009,average,ANImf,349
HMP_2012__SRS019071__bin.30.fa,349_6,0.010000000000000009,average,ANImf,349
HMP_2012__SRS049389__bin.52.fa,349_7,0.010000000000000009,average,ANImf,349
HMP_2012__SRS016740__bin.23.fa,349_8,0.010000000000000009,average,ANImf,349
HMP_2012__SRS048791__bin.1.fa,349_9,0.010000000000000009,average,ANImf,349
HMP_2012__SRS017007__bin.32.fa,349_10,0.010000000000000009,average,ANImf,349
ERS12516935.bin.r.42.fa,349_11,0.010000000000000009,average,ANImf,349
CMC022.B.bin.r.37.fa,349_12,0.010000000000000009,average,ANImf,349
CMC026.B.bin.r.57.fa,349_13,0.010000000000000009,average,ANImf,349
ERS12516934.bin.r.4.fa,349_14,0.010000000000000009,average,ANImf,349
ERS12516976.bin.r.33.fa,349_15,0.010000000000000009,average,ANImf,349
ERS12516970.bin.r.41.fa,349_16,0.010000000000000009,average,ANImf,349
ERS12516977.bin.r.3.fa,349_17,0.010000000000000009,average,ANImf,349
ERS12516979.bin.r.34.fa,349_18,0.010000000000000009,average,ANImf,349
GCA_015255745.1_ASM1525574v1_genomic.fna,349_19,0.010000000000000009,average,ANImf,349
MGYG000298729.fna,349_19,0.010000000000000009,average,ANImf,349
GCA_916438705.1_DRR214961_bin.32_metaWRAP_v1.1_MAG_genomic.fna,349_20,0.010000000000000009,average,ANImf,349
MGYG000298251.fna,349_20,0.010000000000000009,average,ANImf,349
GCA_015256105.1_ASM1525610v1_genomic.fna,349_21,0.010000000000000009,average,ANImf,349
MGYG000298739.fna,349_21,0.010000000000000009,average,ANImf,349
GCA_015255925.1_ASM1525592v1_genomic.fna,349_22,0.010000000000000009,average,ANImf,349
MGYG000298758.fna,349_22,0.010000000000000009,average,ANImf,349
GCA_015255975.1_ASM1525597v1_genomic.fna,349_23,0.010000000000000009,average,ANImf,349
MGYG000298683.fna,349_23,0.010000000000000009,average,ANImf,349
GCA_015255725.1_ASM1525572v1_genomic.fna,349_24,0.010000000000000009,average,ANImf,349
MGYG000298664.fna,349_24,0.010000000000000009,average,ANImf,349
GCA_015255515.1_ASM1525551v1_genomic.fna,349_25,0.010000000000000009,average,ANImf,349
MGYG000298311.fna,349_25,0.010000000000000009,average,ANImf,349
GCA_015256185.1_ASM1525618v1_genomic.fna,349_26,0.010000000000000009,average,ANImf,349
MGYG000299151.fna,349_26,0.010000000000000009,average,ANImf,349
HMP_2012__SRS018357__bin.66.fa,349_27,0.010000000000000009,average,ANImf,349
HMP_2012__SRS019122__bin.72.fa,349_28,0.010000000000000009,average,ANImf,349
GCA_015255615.1_ASM1525561v1_genomic.fna,349_29,0.010000000000000009,average,ANImf,349
MGYG000298644.fna,349_29,0.010000000000000009,average,ANImf,349
GCA_015255605.1_ASM1525560v1_genomic.fna,349_30,0.010000000000000009,average,ANImf,349
MGYG000298748.fna,349_30,0.010000000000000009,average,ANImf,349
GCA_000526055.1_EsuATCC35585v1.0_genomic.fna,349_31,0.010000000000000009,average,ANImf,349
GCA_001189495.1_ASM118949v1_genomic.fna,349_31,0.010000000000000009,average,ANImf,349
SEQF2744.1.fna,349_31,0.010000000000000009,average,ANImf,349
ERS12516975.bin.r.26.fa,349_32,0.010000000000000009,average,ANImf,349
ERS12516983.bin.r.20.fa,349_33,0.010000000000000009,average,ANImf,349
ERS12516992.bin.r.53.fa,349_34,0.010000000000000009,average,ANImf,349
ERS12516993.bin.r.39.fa,349_35,0.010000000000000009,average,ANImf,349
ERS12516948.bin.r.22.fa,349_36,0.010000000000000009,average,ANImf,349
ERS12516955.bin.r.26.fa,349_37,0.010000000000000009,average,ANImf,349
ERS12516954.bin.r.2.fa,349_38,0.010000000000000009,average,ANImf,349
BritoIL_2016__W2.68.SA__bin.5.fa,349_39,0.010000000000000009,average,ANImf,349
ERS12516981.bin.r.4.fa,349_40,0.010000000000000009,average,ANImf,349
ERS12516932.bin.r.14.fa,349_41,0.010000000000000009,average,ANImf,349
ERS12516939.bin.r.3.fa,349_42,0.010000000000000009,average,ANImf,349
ERS12516960.bin.r.11.fa,349_43,0.010000000000000009,average,ANImf,349
ERS12516952.bin.r.13.fa,349_44,0.010000000000000009,average,ANImf,349
ERS12516994.bin.r.37.fa,349_45,0.010000000000000009,average,ANImf,349
ERS12516991.bin.r.14.fa,349_46,0.010000000000000009,average,ANImf,349
HMP_2012__SRS064423__bin.14.fa,349_47,0.010000000000000009,average,ANImf,349
HMP_2012__SRS065278__bin.58.fa,349_47,0.010000000000000009,average,ANImf,349
GCA_916049945.1_ERR2764806_bin.2_metaWRAP_v1.1_MAG_genomic.fna,349_48,0.010000000000000009,average,ANImf,349
MGYG000298167.fna,349_48,0.010000000000000009,average,ANImf,349
HMP_2012__SRS047824__bin.14.fa,349_49,0.010000000000000009,average,ANImf,349
HMP_2012__SRS023617__bin.34.fa,349_50,0.010000000000000009,average,ANImf,349
HMP_2012__SRS024318__bin.44.fa,349_51,0.010000000000000009,average,ANImf,349
GCA_916720415.1_SRR15235662_bin.10_metaWRAP_v1.1_MAG_genomic.fna,349_52,0.010000000000000009,average,ANImf,349
MGYG000298696.fna,349_52,0.010000000000000009,average,ANImf,349
ERS1202865.bin.r.5.fa,349_53,0.010000000000000009,average,ANImf,349
ERS1202883.bin.r.11.fa,349_54,0.010000000000000009,average,ANImf,349
FerrettiP_2018__CA_C10029MS2491SA_t0M15__bin.20.fa,349_55,0.010000000000000009,average,ANImf,349
HMP_2012__SRS020856__bin.14.fa,349_56,0.010000000000000009,average,ANImf,349
HMP_2012__SRS022621__bin.42.fa,349_57,0.010000000000000009,average,ANImf,349
HMP_2012__SRS024081__bin.56.fa,349_58,0.010000000000000009,average,ANImf,349
HMP_2012__SRS047210__bin.3.fa,349_59,0.010000000000000009,average,ANImf,349
HMP_2012__SRS057791__bin.30.fa,349_60,0.010000000000000009,average,ANImf,349
HMP_2012__SRS013879__bin.14.fa,349_61,0.010000000000000009,average,ANImf,349
HMP_2012__SRS015797__bin.19.fa,349_61,0.010000000000000009,average,ANImf,349
HMP_2012__SRS051791__bin.49.fa,349_62,0.010000000000000009,average,ANImf,349
HMP_2012__SRS016342__bin.33.fa,349_63,0.010000000000000009,average,ANImf,349
GCA_015256005.1_ASM1525600v1_genomic.fna,349_64,0.010000000000000009,average,ANImf,349
MGYG000298325.fna,349_64,0.010000000000000009,average,ANImf,349
GCA_015256125.1_ASM1525612v1_genomic.fna,349_65,0.010000000000000009,average,ANImf,349
MGYG000299221.fna,349_65,0.010000000000000009,average,ANImf,349
GCA_015256015.1_ASM1525601v1_genomic.fna,349_66,0.010000000000000009,average,ANImf,349
MGYG000298870.fna,349_66,0.010000000000000009,average,ANImf,349
GCA_015255865.1_ASM1525586v1_genomic.fna,349_67,0.010000000000000009,average,ANImf,349
GCA_015255905.1_ASM1525590v1_genomic.fna,349_67,0.010000000000000009,average,ANImf,349
MGYG000298247.fna,349_67,0.010000000000000009,average,ANImf,349
MGYG000298891.fna,349_67,0.010000000000000009,average,ANImf,349
MGYG000298549.fna,349_68,0.010000000000000009,average,ANImf,349
GCA_015255835.1_ASM1525583v1_genomic.fna,349_69,0.010000000000000009,average,ANImf,349
MGYG000298699.fna,349_69,0.010000000000000009,average,ANImf,349
HMP_2012__SRS049147__bin.26.fa,349_70,0.010000000000000009,average,ANImf,349
HMP_2012__SRS078182__bin.7.fa,349_70,0.010000000000000009,average,ANImf,349
GCA_015255915.1_ASM1525591v1_genomic.fna,349_71,0.010000000000000009,average,ANImf,349
MGYG000299183.fna,349_71,0.010000000000000009,average,ANImf,349
HMP_2012__SRS024277__bin.5.fa,349_72,0.010000000000000009,average,ANImf,349
GCA_015255705.1_ASM1525570v1_genomic.fna,349_73,0.010000000000000009,average,ANImf,349
MGYG000298657.fna,349_73,0.010000000000000009,average,ANImf,349
GCA_015256115.1_ASM1525611v1_genomic.fna,349_74,0.010000000000000009,average,ANImf,349
MGYG000298935.fna,349_74,0.010000000000000009,average,ANImf,349
GCA_015256085.1_ASM1525608v1_genomic.fna,349_75,0.010000000000000009,average,ANImf,349
MGYG000298801.fna,349_75,0.010000000000000009,average,ANImf,349
GCA_015255645.1_ASM1525564v1_genomic.fna,349_76,0.010000000000000009,average,ANImf,349
MGYG000298501.fna,349_76,0.010000000000000009,average,ANImf,349
GCA_015255675.1_ASM1525567v1_genomic.fna,349_77,0.010000000000000009,average,ANImf,349
GCA_015255875.1_ASM1525587v1_genomic.fna,349_78,0.010000000000000009,average,ANImf,349
MGYG000298550.fna,349_78,0.010000000000000009,average,ANImf,349
HMP_2012__SRS057205__bin.63.fa,349_79,0.010000000000000009,average,ANImf,349
HMP_2012__SRS016319__bin.6.fa,349_80,0.010000000000000009,average,ANImf,349
GCA_015256065.1_ASM1525606v1_genomic.fna,349_81,0.010000000000000009,average,ANImf,349
MGYG000298332.fna,349_81,0.010000000000000009,average,ANImf,349
GCA_015256025.1_ASM1525602v1_genomic.fna,349_82,0.010000000000000009,average,ANImf,349
MGYG000298158.fna,349_82,0.010000000000000009,average,ANImf,349
GCA_015255825.1_ASM1525582v1_genomic.fna,349_83,0.010000000000000009,average,ANImf,349
MGYG000299135.fna,349_83,0.010000000000000009,average,ANImf,349
GCA_015256135.1_ASM1525613v1_genomic.fna,349_84,0.010000000000000009,average,ANImf,349
MGYG000298763.fna,349_84,0.010000000000000009,average,ANImf,349
GCA_015255805.1_ASM1525580v1_genomic.fna,349_85,0.010000000000000009,average,ANImf,349
MGYG000298228.fna,349_85,0.010000000000000009,average,ANImf,349
HMP_2012__SRS015644__bin.33.fa,349_86,0.010000000000000009,average,ANImf,349
HMP_2012__SRS042131__bin.67.fa,349_86,0.010000000000000009,average,ANImf,349
ERS1202885.bin.r.1.fa,349_87,0.010000000000000009,average,ANImf,349
HMP_2012__SRS058336__bin.2.fa,349_88,0.010000000000000009,average,ANImf,349
HMP_2012__SRS023352__bin.5.fa,349_89,0.010000000000000009,average,ANImf,349
HMP_2012__SRS045715__bin.58.fa,349_90,0.010000000000000009,average,ANImf,349
HMP_2012__SRS017808__bin.53.fa,349_91,0.010000000000000009,average,ANImf,349
HMP_2012__SRS064774__bin.30.fa,349_92,0.010000000000000009,average,ANImf,349
HMP_2012__SRS023835__bin.25.fa,349_93,0.010000000000000009,average,ANImf,349
HMP_2012__SRS011115__bin.15.fa,349_94,0.010000000000000009,average,ANImf,349
HMP_2012__SRS048411__bin.58.fa,349_95,0.010000000000000009,average,ANImf,349
HMP_2012__SRS018439__bin.63.fa,349_96,0.010000000000000009,average,ANImf,349
HMP_2012__SRS015057__bin.23.fa,349_97,0.010000000000000009,average,ANImf,349
HMP_2012__SRS050244__bin.60.fa,349_98,0.010000000000000009,average,ANImf,349
HMP_2012__SRS024441__bin.43.fa,349_99,0.010000000000000009,average,ANImf,349
HMP_2012__SRS019607__bin.15.fa,349_100,0.010000000000000009,average,ANImf,349
HMP_2012__SRS012279__bin.2.fa,349_101,0.010000000000000009,average,ANImf,349
HMP_2012__SRS057539__bin.43.fa,349_102,0.010000000000000009,average,ANImf,349
HMP_2012__SRS042643__bin.62.fa,349_103,0.010000000000000009,average,ANImf,349
FerrettiP_2018__CA_C10031MS2525SA_t0M15__bin.23.fa,349_104,0.010000000000000009,average,ANImf,349
HMP_2012__SRS053854__bin.11.fa,349_105,0.010000000000000009,average,ANImf,349
HMP_2012__SRS015893__bin.54.fa,349_106,0.010000000000000009,average,ANImf,349
HMP_2012__SRS019974__bin.56.fa,349_107,0.010000000000000009,average,ANImf,349
HMP_2012__SRS011306__bin.13.fa,349_108,0.010000000000000009,average,ANImf,349
HMP_2012__SRS018739__bin.43.fa,349_109,0.010000000000000009,average,ANImf,349
HMP_2012__SRS019327__bin.74.fa,349_110,0.010000000000000009,average,ANImf,349
HMP_2012__SRS017439__bin.11.fa,349_111,0.010000000000000009,average,ANImf,349
FerrettiP_2018__CA_C10007MS2097SA_t0M15__bin.11.fa,349_112,0.010000000000000009,average,ANImf,349
ERS1202863.bin.r.4.fa,349_113,0.010000000000000009,average,ANImf,349
ERS12516968.bin.r.36.fa,349_114,0.010000000000000009,average,ANImf,349
ERS12516978.bin.r.41.fa,349_115,0.010000000000000009,average,ANImf,349
HMP_2012__SRS044373__bin.35.fa,349_116,0.010000000000000009,average,ANImf,349
HMP_2012__SRS015434__bin.76.fa,349_117,0.010000000000000009,average,ANImf,349
ERS12516990.bin.r.41.fa,349_118,0.010000000000000009,average,ANImf,349
FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.11.fa,349_119,0.010000000000000009,average,ANImf,349
ERS12516987.bin.r.3.fa,349_120,0.010000000000000009,average,ANImf,349
ERS1202878.bin.r.3.fa,349_121,0.010000000000000009,average,ANImf,349
ERS12516980.bin.r.42.fa,349_122,0.010000000000000009,average,ANImf,349
CM_cf__CF_TNFC005SA_t1M15__bin.15.fa,350_0,0.010000000000000009,average,ANImf,350
GCA_002482405.1_ASM248240v1_genomic.fna,351_0,0.010000000000000009,average,ANImf,351
GCA_023415235.1_ASM2341523v1_genomic.fna,352_0,0.010000000000000009,average,ANImf,352
GCA_012838265.1_ASM1283826v1_genomic.fna,353_0,0.010000000000000009,average,ANImf,353
ERSX0004009.bin.r.3.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004060.bin.r.8.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004063.bin.r.10.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004065.bin.r.6.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004067.bin.r.7.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004070.bin.r.3.fa,354_1,0.010000000000000009,average,ANImf,354
ERSX0004071.bin.r.8.fa,354_1,0.010000000000000009,average,ANImf,354
CMC035.B.bin.r.92.fa,354_2,0.010000000000000009,average,ANImf,354
CM_periimplantitis__SP_305SPI_T016__bin.15.fa,354_2,0.010000000000000009,average,ANImf,354
ERS11702721.bin.r.3.fa,354_2,0.010000000000000009,average,ANImf,354
ERS11702739.bin.r.5.fa,354_2,0.010000000000000009,average,ANImf,354
ERS11702770.bin.r.8.fa,354_2,0.010000000000000009,average,ANImf,354
ERS11702789.bin.r.2.fa,354_2,0.010000000000000009,average,ANImf,354
ERS2985743.bin.r.3.fa,354_2,0.010000000000000009,average,ANImf,354
ERS2985750.bin.r.2.fa,354_2,0.010000000000000009,average,ANImf,354
ERS2985770.bin.r.11.fa,354_2,0.010000000000000009,average,ANImf,354
ERS2985784.bin.r.5.fa,354_2,0.010000000000000009,average,ANImf,354
ERS3395773.bin.r.9.fa,354_2,0.010000000000000009,average,ANImf,354
ERS3774468.bin.r.1.fa,354_2,0.010000000000000009,average,ANImf,354
ERS3774481.bin.r.3.fa,354_2,0.010000000000000009,average,ANImf,354
ERS6205393.bin.r.9.fa,354_2,0.010000000000000009,average,ANImf,354
ERSX0002001.bin.r.47.fa,354_2,0.010000000000000009,average,ANImf,354
ERSX0003001.bin.r.8.fa,354_2,0.010000000000000009,average,ANImf,354
ERSX0003003.bin.r.45.fa,354_2,0.010000000000000009,average,ANImf,354
GCA_905372035.1_SRR9217393-mag-bin.11_genomic.fna,354_2,0.010000000000000009,average,ANImf,354
MGYG000298494.fna,354_2,0.010000000000000009,average,ANImf,354
SRS15300802.bin.r.21.fa,354_2,0.010000000000000009,average,ANImf,354
SRS473746.bin.r.10.fa,354_2,0.010000000000000009,average,ANImf,354
SRS4625245.bin.r.3.fa,354_3,0.010000000000000009,average,ANImf,354
CMC024.B.bin.r.77.fa,355_0,0.010000000000000009,average,ANImf,355
GCA_916439345.1_DRR214959_bin.36_metaWRAP_v1.1_MAG_genomic.fna,356_1,0.010000000000000009,average,ANImf,356
MGYG000298185.fna,356_1,0.010000000000000009,average,ANImf,356
GCA_015258265.1_ASM1525826v1_genomic.fna,356_2,0.010000000000000009,average,ANImf,356
MGYG000298965.fna,356_2,0.010000000000000009,average,ANImf,356
HMP_2012__SRS017209__bin.2.fa,356_3,0.010000000000000009,average,ANImf,356
HMP_2012__SRS023958__bin.31.fa,356_4,0.010000000000000009,average,ANImf,356
HMP_2012__SRS013705__bin.15.fa,356_5,0.010000000000000009,average,ANImf,356
HMP_2012__SRS015434__bin.29.fa,356_6,0.010000000000000009,average,ANImf,356
HMP_2012__SRS075404__bin.53.fa,356_7,0.010000000000000009,average,ANImf,356
HMP_2012__SRS049389__bin.44.fa,356_8,0.010000000000000009,average,ANImf,356
ERS12516955.bin.r.8.fa,356_9,0.010000000000000009,average,ANImf,356
GCA_927441425.1_OKU13_genomic.fna,357_0,0.010000000000000009,average,ANImf,357
GCF_018128545.1_ASM1812854v1_genomic.fna,358_0,0.010000000000000009,average,ANImf,358
GCA_015243575.1_ASM1524357v1_genomic.fna,359_0,0.010000000000000009,average,ANImf,359
GCA_002329565.1_ASM232956v1_genomic.fna,360_0,0.010000000000000009,average,ANImf,360
GCA_934278965.1_ERR7803603_bin.345_genomic.fna,361_0,0.010000000000000009,average,ANImf,361
CMC038.A.bin.r.114.fa,362_1,0.010000000000000009,average,ANImf,362
CMC038.B.bin.r.112.fa,362_1,0.010000000000000009,average,ANImf,362
ERS2985770.bin.r.10.fa,362_2,0.010000000000000009,average,ANImf,362
ERS2985784.bin.r.10.fa,362_2,0.010000000000000009,average,ANImf,362
ERS2985773.bin.r.8.fa,362_3,0.010000000000000009,average,ANImf,362
ERSX0003003.bin.r.25.fa,362_3,0.010000000000000009,average,ANImf,362
ERSX0002001.bin.r.25.fa,362_4,0.010000000000000009,average,ANImf,362
ERS12516970.bin.r.16.fa,362_5,0.010000000000000009,average,ANImf,362
ERS3774468.bin.r.20.fa,362_6,0.010000000000000009,average,ANImf,362
ERS6256718.bin.r.7.fa,362_7,0.010000000000000009,average,ANImf,362
GCA_009785435.1_ASM978543v1_genomic.fna,363_0,0.010000000000000009,average,ANImf,363
GCA_012841925.1_ASM1284192v1_genomic.fna,364_0,0.010000000000000009,average,ANImf,364
